contributor_id,session_id,timestamp,image_filename,steering_angle,speed_kmh,brake,autonomous_mode,lane_side,line_detected,edge_detected,gps_x,gps_y,lidar_obstacle_detected,lidar_obstacle_distance,behavior_class,nav_command,obstacle_type
A01,20260627_125102,2026-06-27T19:02:59.179,A01_frame_001402.jpg,0.1500,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:02:59.697,A01_frame_001403.jpg,0.1500,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:00.225,A01_frame_001404.jpg,0.1500,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:00.740,A01_frame_001405.jpg,0.1500,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:01.243,A01_frame_001406.jpg,0.1000,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:01.761,A01_frame_001407.jpg,0.1000,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:02.292,A01_frame_001408.jpg,0.1000,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:02.819,A01_frame_001409.jpg,0.1000,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:03.338,A01_frame_001410.jpg,0.1000,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:03.844,A01_frame_001411.jpg,0.1000,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:04.348,A01_frame_001412.jpg,0.1000,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:04.863,A01_frame_001413.jpg,0.1000,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:05.371,A01_frame_001414.jpg,0.0500,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:05.881,A01_frame_001415.jpg,0.0500,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:06.390,A01_frame_001416.jpg,0.0500,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:06.913,A01_frame_001417.jpg,0.0500,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:07.436,A01_frame_001418.jpg,0.0500,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:07.939,A01_frame_001419.jpg,0.1000,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:08.460,A01_frame_001420.jpg,0.1000,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:08.961,A01_frame_001421.jpg,0.1000,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:09.471,A01_frame_001422.jpg,0.1000,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:09.971,A01_frame_001423.jpg,0.1500,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:10.486,A01_frame_001424.jpg,0.1500,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:11.000,A01_frame_001425.jpg,0.1500,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:11.525,A01_frame_001426.jpg,0.1500,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:12.031,A01_frame_001427.jpg,0.1500,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:12.544,A01_frame_001428.jpg,0.1000,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:13.050,A01_frame_001429.jpg,0.1000,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:13.566,A01_frame_001430.jpg,0.1000,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:14.068,A01_frame_001431.jpg,0.0500,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:14.587,A01_frame_001432.jpg,0.0500,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:15.096,A01_frame_001433.jpg,-0.0000,5.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:15.627,A01_frame_001434.jpg,-0.0000,0.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:16.141,A01_frame_001435.jpg,-0.0000,0.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:16.658,A01_frame_001436.jpg,-0.0000,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:17.159,A01_frame_001437.jpg,-0.0000,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:17.665,A01_frame_001438.jpg,-0.0000,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:18.172,A01_frame_001439.jpg,-0.0000,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:18.681,A01_frame_001440.jpg,-0.0000,0.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:19.206,A01_frame_001441.jpg,0.1000,0.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:19.715,A01_frame_001442.jpg,0.2500,0.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:20.229,A01_frame_001443.jpg,0.3500,0.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:20.731,A01_frame_001444.jpg,0.5000,0.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:21.242,A01_frame_001445.jpg,0.5000,0.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:21.757,A01_frame_001446.jpg,0.5000,0.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:22.277,A01_frame_001447.jpg,0.5000,0.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:22.785,A01_frame_001448.jpg,0.5000,0.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:23.300,A01_frame_001449.jpg,0.5000,0.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:23.821,A01_frame_001450.jpg,0.5000,0.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:24.350,A01_frame_001451.jpg,0.5000,0.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:24.868,A01_frame_001452.jpg,0.5000,0.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:25.374,A01_frame_001453.jpg,0.5000,0.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:25.902,A01_frame_001454.jpg,0.5000,0.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:26.413,A01_frame_001455.jpg,0.5000,0.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:26.919,A01_frame_001456.jpg,0.5000,0.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:27.436,A01_frame_001457.jpg,0.5000,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:27.957,A01_frame_001458.jpg,0.5000,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:28.459,A01_frame_001459.jpg,0.4500,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:28.974,A01_frame_001460.jpg,0.4500,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:29.490,A01_frame_001461.jpg,0.4500,0.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:30.007,A01_frame_001462.jpg,0.4500,0.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:30.507,A01_frame_001463.jpg,0.3000,0.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:31.019,A01_frame_001464.jpg,0.2500,0.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:31.531,A01_frame_001465.jpg,0.1000,0.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:32.043,A01_frame_001466.jpg,0.0500,5.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:32.561,A01_frame_001467.jpg,0.0500,20.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:33.077,A01_frame_001468.jpg,0.0000,20.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:33.595,A01_frame_001469.jpg,0.1000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:34.117,A01_frame_001470.jpg,0.2500,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:34.640,A01_frame_001471.jpg,0.4500,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:35.156,A01_frame_001472.jpg,0.6000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:35.663,A01_frame_001473.jpg,0.7000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:36.171,A01_frame_001474.jpg,0.6500,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:36.679,A01_frame_001475.jpg,0.4500,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:37.186,A01_frame_001476.jpg,0.3000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:37.691,A01_frame_001477.jpg,0.1500,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:38.202,A01_frame_001478.jpg,-0.0000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:38.709,A01_frame_001479.jpg,-0.1500,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:39.234,A01_frame_001480.jpg,-0.3500,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:39.743,A01_frame_001481.jpg,-0.5000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:40.245,A01_frame_001482.jpg,-0.6500,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:40.767,A01_frame_001483.jpg,-0.7000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:41.270,A01_frame_001484.jpg,-0.5500,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:41.802,A01_frame_001485.jpg,-0.4000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:42.307,A01_frame_001486.jpg,-0.2500,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:42.811,A01_frame_001487.jpg,-0.1000,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:43.338,A01_frame_001488.jpg,0.0500,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:43.853,A01_frame_001489.jpg,0.2500,25.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:44.366,A01_frame_001490.jpg,0.3000,20.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:44.872,A01_frame_001491.jpg,0.3500,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:45.388,A01_frame_001492.jpg,0.3500,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:45.899,A01_frame_001493.jpg,0.4500,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:46.423,A01_frame_001494.jpg,0.4500,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:46.949,A01_frame_001495.jpg,0.4500,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:47.480,A01_frame_001496.jpg,0.4500,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:48.000,A01_frame_001497.jpg,0.4500,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:48.505,A01_frame_001498.jpg,0.5000,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:49.031,A01_frame_001499.jpg,0.4500,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:49.546,A01_frame_001500.jpg,0.3000,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:50.065,A01_frame_001501.jpg,0.2000,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:50.568,A01_frame_001502.jpg,0.2000,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:51.074,A01_frame_001503.jpg,0.1000,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:51.611,A01_frame_001504.jpg,0.0000,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:52.115,A01_frame_001505.jpg,-0.1500,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:52.628,A01_frame_001506.jpg,-0.2500,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:53.144,A01_frame_001507.jpg,-0.3500,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:53.663,A01_frame_001508.jpg,-0.3000,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:54.177,A01_frame_001509.jpg,-0.3000,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:54.686,A01_frame_001510.jpg,-0.2500,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:55.193,A01_frame_001511.jpg,-0.2500,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:55.706,A01_frame_001512.jpg,-0.2500,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:56.224,A01_frame_001513.jpg,-0.1500,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:56.742,A01_frame_001514.jpg,-0.1000,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:57.244,A01_frame_001515.jpg,-0.1000,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:57.762,A01_frame_001516.jpg,-0.0500,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:58.279,A01_frame_001517.jpg,-0.0500,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:58.802,A01_frame_001518.jpg,-0.0500,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:59.322,A01_frame_001519.jpg,-0.0500,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:03:59.843,A01_frame_001520.jpg,-0.0500,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:00.344,A01_frame_001521.jpg,-0.0500,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:00.856,A01_frame_001522.jpg,-0.0500,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:01.374,A01_frame_001523.jpg,-0.0500,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:01.892,A01_frame_001524.jpg,-0.0500,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:02.395,A01_frame_001525.jpg,-0.0500,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:02.919,A01_frame_001526.jpg,-0.0500,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:03.448,A01_frame_001527.jpg,0.0000,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:03.963,A01_frame_001528.jpg,-0.0500,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:04.477,A01_frame_001529.jpg,-0.0500,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:04.983,A01_frame_001530.jpg,-0.0500,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:05.488,A01_frame_001531.jpg,-0.0500,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:05.989,A01_frame_001532.jpg,-0.0500,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:06.505,A01_frame_001533.jpg,-0.0500,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:07.021,A01_frame_001534.jpg,-0.0500,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:07.528,A01_frame_001535.jpg,-0.0500,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:08.040,A01_frame_001536.jpg,-0.0500,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:08.562,A01_frame_001537.jpg,-0.0500,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:09.075,A01_frame_001538.jpg,-0.0500,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:09.594,A01_frame_001539.jpg,-0.0500,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:10.105,A01_frame_001540.jpg,-0.0500,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:10.608,A01_frame_001541.jpg,-0.0500,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:11.142,A01_frame_001542.jpg,-0.0500,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:11.675,A01_frame_001543.jpg,-0.0500,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:12.207,A01_frame_001544.jpg,-0.0500,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:12.719,A01_frame_001545.jpg,-0.0500,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:13.235,A01_frame_001546.jpg,-0.1000,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:13.736,A01_frame_001547.jpg,-0.1000,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:14.238,A01_frame_001548.jpg,-0.1000,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:14.760,A01_frame_001549.jpg,-0.1000,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:15.272,A01_frame_001550.jpg,-0.1000,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:15.785,A01_frame_001551.jpg,-0.1500,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:16.296,A01_frame_001552.jpg,-0.1500,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:16.802,A01_frame_001553.jpg,-0.1000,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:17.315,A01_frame_001554.jpg,-0.1000,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:17.838,A01_frame_001555.jpg,-0.1000,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:18.356,A01_frame_001556.jpg,-0.1000,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:18.869,A01_frame_001557.jpg,-0.1000,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:19.369,A01_frame_001558.jpg,-0.1000,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:19.880,A01_frame_001559.jpg,-0.1000,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:20.397,A01_frame_001560.jpg,-0.0500,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:20.930,A01_frame_001561.jpg,-0.0500,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:21.438,A01_frame_001562.jpg,-0.0500,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:21.950,A01_frame_001563.jpg,0.0000,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:22.460,A01_frame_001564.jpg,0.0000,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:22.975,A01_frame_001565.jpg,0.0500,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:23.492,A01_frame_001566.jpg,0.0000,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:24.014,A01_frame_001567.jpg,-0.0500,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:24.528,A01_frame_001568.jpg,0.0000,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:25.035,A01_frame_001569.jpg,0.0000,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:25.548,A01_frame_001570.jpg,0.0000,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:26.060,A01_frame_001571.jpg,0.0000,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:26.562,A01_frame_001572.jpg,0.0000,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:27.078,A01_frame_001573.jpg,0.0000,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:27.581,A01_frame_001574.jpg,0.0000,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:28.104,A01_frame_001575.jpg,0.0000,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:28.627,A01_frame_001576.jpg,0.0000,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:29.136,A01_frame_001577.jpg,0.0000,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:29.647,A01_frame_001578.jpg,0.0000,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:30.161,A01_frame_001579.jpg,0.0000,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:30.680,A01_frame_001580.jpg,0.0000,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:31.206,A01_frame_001581.jpg,0.0000,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:31.722,A01_frame_001582.jpg,0.0000,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:32.233,A01_frame_001583.jpg,0.0000,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:32.736,A01_frame_001584.jpg,0.0000,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:33.240,A01_frame_001585.jpg,0.0000,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:33.748,A01_frame_001586.jpg,0.0000,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:34.263,A01_frame_001587.jpg,0.0000,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:34.773,A01_frame_001588.jpg,0.0000,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:35.277,A01_frame_001589.jpg,0.0000,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:35.777,A01_frame_001590.jpg,0.0000,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:36.282,A01_frame_001591.jpg,0.0000,15.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:36.792,A01_frame_001592.jpg,0.0000,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:37.318,A01_frame_001593.jpg,-0.0500,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:37.831,A01_frame_001594.jpg,-0.0500,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:38.340,A01_frame_001595.jpg,-0.0500,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:38.855,A01_frame_001596.jpg,-0.1500,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:39.371,A01_frame_001597.jpg,-0.1500,10.00,0.0000,0,1,0,0,,,0,,0,0,
A01,20260627_125102,2026-06-27T19:04:39.873,A01_frame_001598.jpg,-0.2500,10.00,0.0000,0,1,0,0,,,0,,0,0,
